Sl No.,year,State,zone,region,state_population_zone,registered_vehicles_zone,road_length_km,road_condition,avg_speed_index,overspeeding,bad_weather,fault_of_driver,driver_below_18,fault_in_vehicle,pct_two_wheelers,enforcement_index,health_index,urban_flag,traffic_density,time_to_hospital,monthality_index,danger_score,no_of_accidents,no_of_injured,no_of_killed
145,2015,Andaman and Nicobar Islands,Andaman and Nicobar Islands_Zone5,central,13264127,117182,19390,proper road,94.6,0,0,1,0,0,0.208,0.538,0.303,0,5.0,100.3,0.333,1.3188,28842,84326,609
146,2015,Chandigarh,Chandigarh_Zone1,north,15576586,228386,1888,dirt road,38.11,0,0,0,0,0,0.249,0.492,0.643,0,21.713,51.48,0.0,0.8045,32121,54880,557
147,2015,Chandigarh,Chandigarh_Zone2,north,16248313,151535,2353,proper road,79.52,1,0,0,0,0,0.571,0.57,0.63,1,11.793,44.43,0.083,1.3743,30705,73108,2141
148,2015,Chandigarh,Chandigarh_Zone3,north,19467440,161450,4033,damaged road,34.06,0,0,0,0,0,0.176,0.363,0.767,0,10.14,33.49,0.167,1.3813,27377,47095,1768
149,2015,Chandigarh,Chandigarh_Zone4,north,12736614,148953,3906,proper road,43.7,0,0,0,0,0,0.122,0.536,0.693,1,7.517,36.85,0.25,0.4471,19049,30229,328
150,2015,Chandigarh,Chandigarh_Zone5,north,19369851,188555,1762,proper road,35.05,0,0,1,0,0,0.406,0.503,0.656,0,14.092,49.48,0.333,1.0891,26902,46132,465
151,2015,Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli and Daman and Diu_Zone1,west,4126565,108853,15381,dirt road,33.26,0,0,0,0,1,0.277,0.744,0.352,0,37.692,93.28,0.0,1.2816,77224,161553,1574
152,2015,Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli and Daman and Diu_Zone2,west,4871003,122685,17573,dirt road,53.26,0,0,0,0,0,0.188,0.709,0.351,1,29.78,77.87,0.083,0.8997,57711,127453,1161
153,2015,Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli and Daman and Diu_Zone3,west,7847945,138854,12506,proper road,39.29,0,0,1,0,0,0.103,0.717,0.333,0,9.807,96.03,0.167,1.2084,50352,110042,1042
154,2015,Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli and Daman and Diu_Zone4,west,3976796,86654,14341,proper road,84.56,1,0,0,0,1,0.179,0.657,0.374,1,16.783,75.17,0.25,1.9101,85915,256249,7086
155,2015,Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli and Daman and Diu_Zone5,west,7680248,147548,11095,damaged road,54.53,0,0,1,0,0,0.119,0.726,0.341,0,22.405,94.89,0.333,2.0982,159384,436776,12982
156,2015,Delhi,Delhi_Zone1,north,14442914,193514,3287,proper road,92.19,0,0,0,0,0,0.334,0.505,0.706,0,7.4,42.38,0.0,0.4534,21363,44409,367
157,2015,Delhi,Delhi_Zone2,north,14823414,225586,4270,dirt road,60.7,1,0,0,0,0,0.176,0.583,0.765,1,17.525,28.21,0.083,1.5731,53337,112191,3340
158,2015,Delhi,Delhi_Zone3,north,13795954,124309,8337,proper road,53.91,0,0,0,0,0,0.453,0.57,0.698,0,5.0,43.42,0.167,0.4261,14263,23807,234
159,2015,Delhi,Delhi_Zone4,north,11718440,156206,6182,dirt road,30.65,0,0,1,0,0,0.315,0.673,0.747,1,16.967,30.41,0.25,1.241,39876,66581,656
160,2015,Delhi,Delhi_Zone5,north,8204813,134632,3103,proper road,80.25,1,0,0,0,0,0.458,0.547,0.849,0,24.187,21.7,0.333,1.2322,47305,97616,2876
161,2015,Jammu and Kashmir,Jammu and Kashmir_Zone1,north,20714890,202314,10336,proper road,34.27,0,0,0,0,0,0.197,0.765,0.768,0,14.237,33.48,0.0,0.2801,13097,17777,204
162,2015,Jammu and Kashmir,Jammu and Kashmir_Zone2,north,12802623,141659,12919,dirt road,67.59,1,0,0,0,0,0.131,0.857,0.7,1,9.351,36.02,0.083,1.4816,38262,83964,2586
163,2015,Jammu and Kashmir,Jammu and Kashmir_Zone3,north,16513537,284951,13901,proper road,39.57,0,0,1,0,0,0.112,0.8,0.672,0,20.354,47.17,0.167,0.9292,41561,71392,706
164,2015,Jammu and Kashmir,Jammu and Kashmir_Zone4,north,17550230,197499,6260,proper road,58.96,0,0,0,0,0,0.469,0.829,0.773,1,8.547,27.25,0.25,0.2443,14310,23264,222
165,2015,Jammu and Kashmir,Jammu and Kashmir_Zone5,north,11141081,233742,17049,proper road,81.52,1,0,0,0,0,0.198,0.796,0.695,0,25.559,43.86,0.333,1.2153,60582,135126,3991
166,2015,Ladakh,Ladakh_Zone1,north,6785025,159670,13086,proper road,30.59,0,0,0,0,0,0.441,0.58,0.578,0,14.009,60.74,0.0,0.5052,39047,60112,704
167,2015,Ladakh,Ladakh_Zone2,north,6350630,146959,8103,proper road,55.86,0,0,1,0,0,0.17,0.555,0.585,1,19.831,49.77,0.083,1.1128,61211,127310,1057
168,2015,Ladakh,Ladakh_Zone3,north,7257345,97830,9060,damaged road,36.62,0,0,0,0,0,0.402,0.584,0.458,0,14.558,78.11,0.167,1.4875,46554,100216,3612
169,2015,Ladakh,Ladakh_Zone4,north,5327040,110944,18264,damaged road,88.02,1,0,1,0,0,0.472,0.57,0.47,1,14.287,63.54,0.25,2.9854,231900,771046,29573
170,2015,Ladakh,Ladakh_Zone5,north,8053166,167144,10902,dirt road,80.12,1,0,0,0,0,0.469,0.566,0.591,0,11.51,58.84,0.333,1.703,74459,188547,5219
171,2015,Lakshadweep,Lakshadweep_Zone1,south,3524105,35605,21722,damaged road,44.58,0,0,0,0,0,0.426,0.557,0.638,0,12.248,52.11,0.0,1.3749,32131,63854,2272
172,2015,Lakshadweep,Lakshadweep_Zone2,south,5595530,93818,22162,proper road,68.39,1,0,0,0,0,0.297,0.57,0.739,1,18.168,31.34,0.083,1.298,50271,106040,3183
173,2015,Lakshadweep,Lakshadweep_Zone3,south,3761856,77809,22246,proper road,63.4,1,0,0,0,0,0.282,0.66,0.724,0,25.413,39.77,0.167,1.2634,60329,123039,4031
174,2015,Lakshadweep,Lakshadweep_Zone4,south,5596887,47075,14937,proper road,93.6,1,0,0,0,0,0.334,0.61,0.75,1,7.405,29.99,0.25,1.2701,25957,60342,1658
175,2015,Lakshadweep,Lakshadweep_Zone5,south,2786430,85184,9036,dirt road,93.07,1,0,1,0,0,0.457,0.56,0.74,0,16.859,37.43,0.333,2.202,132774,361366,8668
176,2015,Puducherry,Puducherry_Zone1,south,6599399,10090,13094,proper road,55.78,0,0,0,0,0,0.343,0.573,0.427,0,5.0,82.51,0.0,0.6146,3243,6699,64
177,2015,Puducherry,Puducherry_Zone2,south,4246298,11741,8591,dirt road,51.71,0,0,0,0,1,0.303,0.512,0.358,1,5.0,77.06,0.083,1.3933,9399,22231,191
178,2015,Puducherry,Puducherry_Zone3,south,4599415,19998,11500,dirt road,71.1,1,0,0,0,0,0.412,0.472,0.333,0,5.0,96.11,0.167,1.9313,18702,54069,1596
179,2015,Puducherry,Puducherry_Zone4,south,5952464,13243,8527,proper road,47.18,0,0,0,0,0,0.418,0.514,0.402,1,5.0,71.71,0.25,0.6615,4773,9357,96
180,2015,Puducherry,Puducherry_Zone5,south,3445985,15526,11318,dirt road,47.38,0,0,0,0,0,0.578,0.464,0.335,0,5.0,95.77,0.333,1.0336,12198,26774,261
181,2016,Andhra Pradesh,Andhra Pradesh_Zone1,south,14980259,205568,5337,proper road,46.45,0,1,1,0,0,0.447,0.665,0.644,0,20.267,51.28,0.083,1.8168,55302,118253,2870
182,2016,Andhra Pradesh,Andhra Pradesh_Zone2,south,15695405,308826,9672,proper road,58.24,0,1,0,0,0,0.442,0.615,0.626,1,13.758,44.9,0.167,1.2545,59648,125954,3095
183,2016,Andhra Pradesh,Andhra Pradesh_Zone3,south,10449325,135093,9930,dirt road,69.44,1,0,0,0,0,0.21,0.663,0.615,0,9.053,55.5,0.25,1.6385,48924,118278,3504
184,2016,Andhra Pradesh,Andhra Pradesh_Zone4,south,15585765,228671,5886,proper road,89.85,0,0,1,0,0,0.304,0.655,0.653,1,18.887,41.6,0.333,1.0151,39594,91592,694
185,2016,Andhra Pradesh,Andhra Pradesh_Zone5,south,12335240,212582,11901,damaged road,34.16,0,0,0,0,0,0.237,0.551,0.612,0,9.584,55.94,0.417,1.3963,55507,106101,3928
186,2016,Arunachal Pradesh,Arunachal Pradesh_Zone1,north_east,1866532,249508,6214,dirt road,46.92,0,0,0,0,0,0.221,0.5,0.54,0,175.571,66.18,0.083,0.872,394239,756406,7132
187,2016,Arunachal Pradesh,Arunachal Pradesh_Zone2,north_east,2181981,203895,7074,proper road,53.0,0,0,0,0,0,0.136,0.51,0.512,1,79.805,58.5,0.167,0.5861,155243,296813,2914
188,2016,Arunachal Pradesh,Arunachal Pradesh_Zone3,north_east,3548751,128474,6098,dirt road,62.7,1,1,1,0,1,0.317,0.481,0.556,0,33.992,63.88,0.25,3.57,624008,1959915,67129
189,2016,Arunachal Pradesh,Arunachal Pradesh_Zone4,north_east,3150806,151704,4218,proper road,30.13,0,0,0,0,0,0.3,0.547,0.477,1,29.137,62.71,0.333,0.5922,82902,137507,1539
190,2016,Arunachal Pradesh,Arunachal Pradesh_Zone5,north_east,2962718,154585,3810,proper road,45.22,0,0,0,0,1,0.214,0.554,0.543,0,62.703,65.75,0.417,0.9429,120036,227162,2257
191,2016,Assam,Assam_Zone1,north_east,20092231,75329,4787,dirt road,37.62,0,0,1,0,1,0.176,0.81,0.602,0,5.0,57.38,0.083,1.6741,15264,30472,273
192,2016,Assam,Assam_Zone2,north_east,11172082,92640,4426,proper road,66.44,0,0,0,0,0,0.34,0.864,0.656,1,11.078,41.34,0.167,0.3091,11913,21617,197
193,2016,Assam,Assam_Zone3,north_east,22421398,69927,5316,damaged road,87.37,1,0,1,0,1,0.226,0.815,0.547,0,5.0,65.17,0.25,3.2093,41844,137376,5487
194,2016,Assam,Assam_Zone4,north_east,18788189,104300,4407,dirt road,34.82,0,0,0,1,0,0.454,0.756,0.587,1,5.0,49.54,0.333,0.7109,12123,19902,217
195,2016,Assam,Assam_Zone5,north_east,17660653,87982,8998,dirt road,30.54,0,0,0,0,0,0.171,0.956,0.586,0,5.223,59.63,0.417,0.6121,10223,16382,185
196,2016,Bihar,Bihar_Zone1,east,12545631,179625,4372,proper road,73.63,1,0,0,0,0,0.359,0.735,0.588,0,20.161,59.36,0.083,1.3211,45807,108935,3341
197,2016,Bihar,Bihar_Zone2,east,11100884,157782,2819,proper road,76.57,1,0,0,0,0,0.342,0.67,0.538,1,20.008,55.47,0.167,1.3888,46239,112498,3422
198,2016,Bihar,Bihar_Zone3,east,6908541,165945,3791,dirt road,72.87,1,1,0,0,0,0.111,0.729,0.593,0,19.802,58.58,0.25,2.4205,307423,839735,32336
199,2016,Bihar,Bihar_Zone4,east,11238697,110698,4990,dirt road,80.57,0,0,1,0,0,0.438,0.792,0.581,1,5.308,50.28,0.333,1.2974,30995,74191,572
200,2016,Bihar,Bihar_Zone5,east,13766758,190522,3544,damaged road,94.75,1,0,0,0,0,0.256,0.758,0.597,0,18.793,58.07,0.417,2.2034,65700,190250,8411
201,2016,Chhattisgarh,Chhattisgarh_Zone1,central,18380727,159993,14296,proper road,30.93,0,0,0,0,0,0.099,0.961,0.623,0,9.256,54.26,0.083,0.283,12190,17607,216
202,2016,Chhattisgarh,Chhattisgarh_Zone2,central,18670586,206998,18462,dirt road,58.75,0,0,0,0,0,0.076,0.948,0.474,1,7.889,63.12,0.167,0.694,23611,48642,459
203,2016,Chhattisgarh,Chhattisgarh_Zone3,central,11218915,184880,14549,dirt road,54.25,0,0,0,0,0,0.451,0.866,0.661,0,12.775,48.86,0.25,0.6044,31744,56654,534
204,2016,Chhattisgarh,Chhattisgarh_Zone4,central,18843274,136606,14925,proper road,73.4,1,0,1,0,1,0.17,0.99,0.651,1,9.701,41.85,0.333,2.1491,34585,91614,2336
205,2016,Chhattisgarh,Chhattisgarh_Zone5,central,18470475,153724,17602,dirt road,68.53,1,0,0,0,0,0.263,0.923,0.532,0,11.343,67.37,0.417,1.5662,31182,76234,2324
206,2016,Goa,Goa_Zone1,west,8613119,169924,8332,damaged road,31.95,0,0,0,0,0,0.209,0.444,0.768,0,29.103,33.38,0.083,1.3402,62433,106257,3943
207,2016,Goa,Goa_Zone2,west,5563587,158969,6199,proper road,36.56,0,0,1,0,0,0.393,0.447,0.708,1,20.926,35.06,0.167,1.0811,74633,127331,1229
208,2016,Goa,Goa_Zone3,west,6400486,244193,3598,proper road,82.59,1,1,0,0,0,0.259,0.468,0.729,0,30.609,39.01,0.25,2.1554,442531,1136874,43820
209,2016,Goa,Goa_Zone4,west,7270173,142621,7190,proper road,61.71,0,0,0,0,0,0.249,0.45,0.773,1,18.799,27.24,0.333,0.4337,30808,52264,508
210,2016,Goa,Goa_Zone5,west,8206537,263946,8714,proper road,64.97,0,0,0,0,0,0.148,0.467,0.882,0,31.618,16.96,0.417,0.3487,44854,71817,659
211,2016,Gujarat,Gujarat_Zone1,west,21387769,20676,21380,proper road,42.77,0,0,1,0,0,0.356,0.607,0.493,0,5.0,72.99,0.083,1.1512,3193,6317,62
212,2016,Gujarat,Gujarat_Zone2,west,28001750,14541,18136,proper road,48.11,0,0,0,0,0,0.196,0.615,0.373,1,5.0,75.21,0.167,0.6314,1202,2419,24
213,2016,Gujarat,Gujarat_Zone3,west,31640725,27384,11433,dirt road,44.33,0,1,0,0,0,0.152,0.697,0.392,0,5.0,87.54,0.25,1.6771,3859,9109,227
214,2016,Gujarat,Gujarat_Zone4,west,21843724,13610,16700,damaged road,32.6,0,1,0,0,0,0.16,0.558,0.233,1,5.0,92.07,0.333,2.458,3793,10256,515
215,2016,Gujarat,Gujarat_Zone5,west,34704125,26865,15206,dirt road,41.1,0,1,1,0,1,0.099,0.614,0.406,0,5.0,85.52,0.417,2.7085,5081,13828,304
216,2016,Haryana,Haryana_Zone1,north,9190528,158954,17883,dirt road,40.44,0,0,1,0,0,0.267,0.822,0.71,0,19.167,41.79,0.083,1.1924,50072,89253,853
217,2016,Haryana,Haryana_Zone2,north,13372772,186516,11922,dirt road,45.4,0,0,0,0,0,0.132,0.856,0.696,1,17.785,36.49,0.167,0.585,26631,43386,436
218,2016,Haryana,Haryana_Zone3,north,9134235,215613,22261,damaged road,47.26,0,0,0,0,0,0.355,0.806,0.747,0,18.448,36.39,0.25,1.1741,67756,124591,4303
219,2016,Haryana,Haryana_Zone4,north,9706050,143991,14506,proper road,84.25,1,0,0,0,0,0.107,0.792,0.709,1,9.649,34.87,0.333,1.2073,43542,98721,2926
220,2016,Haryana,Haryana_Zone5,north,14654022,116907,18508,dirt road,78.83,1,1,1,0,1,0.19,0.803,0.795,0,7.199,29.54,0.417,3.2423,140229,394817,12931
221,2016,Himachal Pradesh,Himachal Pradesh_Zone1,north,13008554,25761,16389,proper road,84.01,1,0,0,0,0,0.341,0.766,0.225,0,5.0,111.56,0.083,1.5595,7874,23640,685
222,2016,Himachal Pradesh,Himachal Pradesh_Zone2,north,11984770,37649,27294,proper road,77.65,0,0,0,0,0,0.293,0.717,0.357,1,5.0,77.12,0.167,0.5916,6443,15321,132
223,2016,Himachal Pradesh,Himachal Pradesh_Zone3,north,16789264,23597,28815,proper road,34.37,0,1,1,0,0,0.105,0.784,0.355,0,5.0,92.81,0.25,1.9592,6730,16126,417
224,2016,Himachal Pradesh,Himachal Pradesh_Zone4,north,15178592,21352,10758,dirt road,59.77,0,1,0,0,0,0.465,0.734,0.312,1,5.0,82.59,0.333,1.7147,6001,15988,386
225,2016,Himachal Pradesh,Himachal Pradesh_Zone5,north,14911130,26563,11379,proper road,61.34,1,0,1,0,0,0.21,0.615,0.315,0,5.0,98.59,0.417,2.1718,9381,27213,781
226,2016,Jharkhand,Jharkhand_Zone1,east,9159180,130196,16925,proper road,32.12,0,0,0,0,0,0.05,0.553,0.727,0,17.266,39.34,0.083,0.4148,22386,31361,370
227,2016,Jharkhand,Jharkhand_Zone2,east,17803746,107109,8246,proper road,65.79,1,1,1,0,1,0.106,0.571,0.618,1,5.0,45.88,0.167,3.1819,105164,303766,10726
228,2016,Jharkhand,Jharkhand_Zone3,east,15034207,106802,8150,proper road,41.82,0,1,0,0,1,0.312,0.474,0.719,0,7.121,40.42,0.25,1.6594,27941,54727,1424
229,2016,Jharkhand,Jharkhand_Zone4,east,12159719,114802,14743,dirt road,57.85,0,1,0,0,0,0.462,0.564,0.772,1,8.792,27.36,0.333,1.4777,33381,67554,1592
230,2016,Jharkhand,Jharkhand_Zone5,east,10556560,122596,14067,proper road,50.05,0,1,0,0,1,0.05,0.545,0.725,0,14.264,39.57,0.417,1.6197,44042,88388,2234
231,2016,Karnataka,Karnataka_Zone1,south,2170164,238962,3484,dirt road,72.87,0,1,1,0,0,0.249,0.582,0.717,0,100.948,40.75,0.083,2.1069,430502,1054688,21237
232,2016,Karnataka,Karnataka_Zone2,south,2495319,203944,9263,proper road,55.55,0,0,0,0,0,0.343,0.665,0.669,1,116.539,39.78,0.167,0.3998,112349,191829,1922
233,2016,Karnataka,Karnataka_Zone3,south,2441382,94461,7178,proper road,81.18,0,0,1,0,0,0.263,0.615,0.692,0,29.983,44.28,0.25,1.0079,94275,203859,1615
234,2016,Karnataka,Karnataka_Zone4,south,3533693,146461,6957,proper road,57.7,0,0,0,0,0,0.356,0.634,0.636,1,34.7,43.66,0.333,0.4374,62929,110986,1097
235,2016,Karnataka,Karnataka_Zone5,south,2546505,140402,5927,dirt road,40.49,0,1,0,0,0,0.222,0.676,0.662,0,47.457,48.61,0.417,1.4984,173779,345084,8784
236,2016,Kerala,Kerala_Zone1,south,6946689,63047,7590,dirt road,42.57,0,1,0,0,0,0.161,0.56,0.365,0,8.27,91.46,0.083,1.7647,36879,87832,2276
237,2016,Kerala,Kerala_Zone2,south,13557441,99039,5585,dirt road,53.43,0,1,1,0,0,0.51,0.6,0.464,1,9.979,64.37,0.167,2.2757,37476,98608,2090
238,2016,Kerala,Kerala_Zone3,south,11792434,100449,7893,proper road,66.68,1,0,0,0,1,0.26,0.621,0.487,0,10.898,73.91,0.25,1.8487,36189,93292,2789
239,2016,Kerala,Kerala_Zone4,south,7344212,72114,12588,dirt road,85.05,0,0,0,0,1,0.234,0.694,0.454,1,9.121,65.5,0.333,1.2349,30693,80940,586
240,2016,Kerala,Kerala_Zone5,south,8407122,128379,6241,dirt road,78.56,1,0,0,0,0,0.478,0.568,0.485,0,14.941,74.16,0.417,1.7767,60336,164603,4571
241,2016,Madhya Pradesh,Madhya Pradesh_Zone1,central,9739455,131566,1724,dirt road,57.72,0,1,0,0,0,0.282,0.656,0.491,0,14.371,73.28,0.083,1.628,50819,120741,2896
242,2016,Madhya Pradesh,Madhya Pradesh_Zone2,central,9836406,184022,2748,damaged road,56.43,0,0,1,0,0,0.373,0.73,0.498,1,24.172,60.25,0.167,1.9864,154319,392516,11654
243,2016,Madhya Pradesh,Madhya Pradesh_Zone3,central,8796818,133614,2345,dirt road,71.19,0,0,0,0,0,0.187,0.638,0.427,0,9.028,82.47,0.25,0.882,36188,83634,716
244,2016,Madhya Pradesh,Madhya Pradesh_Zone4,central,13492225,203641,4182,proper road,30.0,0,0,0,0,1,0.074,0.759,0.488,1,21.999,61.43,0.333,0.8791,36385,65888,694
245,2016,Madhya Pradesh,Madhya Pradesh_Zone5,central,13234004,184976,2904,proper road,36.17,0,1,1,0,0,0.133,0.714,0.557,0,11.558,63.85,0.417,1.8535,57911,123649,3074
246,2016,Maharashtra,Maharashtra_Zone1,west,8001837,82941,15178,proper road,71.11,0,1,0,0,0,0.372,0.827,0.432,0,10.364,81.84,0.083,1.2845,32943,83185,1923
247,2016,Maharashtra,Maharashtra_Zone2,west,7690195,93793,12962,proper road,92.63,1,1,0,0,0,0.05,0.768,0.422,1,12.736,69.39,0.167,2.2208,150437,478316,17369
248,2016,Maharashtra,Maharashtra_Zone3,west,8831887,41501,18583,dirt road,46.4,0,1,1,0,0,0.544,0.879,0.444,0,5.0,80.0,0.25,2.1491,22885,59028,1355
249,2016,Maharashtra,Maharashtra_Zone4,west,7349078,62010,26276,proper road,50.53,0,0,0,0,0,0.092,0.851,0.352,1,10.599,77.75,0.333,0.5283,15602,30423,312
250,2016,Maharashtra,Maharashtra_Zone5,west,9476882,55040,11551,dirt road,93.01,1,0,1,0,0,0.171,0.823,0.351,0,8.698,93.42,0.417,2.3427,29602,97700,2383
251,2016,Manipur,Manipur_Zone1,north_east,7778343,79174,11586,dirt road,58.73,0,0,0,0,0,0.193,0.826,0.555,0,11.214,64.03,0.083,0.6985,21202,40979,400
252,2016,Manipur,Manipur_Zone2,north_east,5181920,56704,11644,proper road,77.73,0,1,0,0,0,0.404,0.855,0.526,1,11.381,56.86,0.167,1.204,32690,78558,1818
253,2016,Manipur,Manipur_Zone3,north_east,4983048,58003,8506,proper road,68.72,1,0,1,0,0,0.247,0.816,0.696,0,15.463,43.73,0.25,1.8047,46748,108276,3194
254,2016,Manipur,Manipur_Zone4,north_east,8052690,56511,17957,damaged road,41.51,0,1,0,0,0,0.318,0.902,0.525,1,5.0,57.05,0.333,2.0816,33052,78938,3634
255,2016,Manipur,Manipur_Zone5,north_east,5386073,51067,14357,damaged road,54.91,0,0,0,0,0,0.338,0.816,0.633,0,8.087,52.92,0.417,1.2491,29349,61085,2069
256,2016,Meghalaya,Meghalaya_Zone1,north_east,14903759,103225,11552,damaged road,65.17,1,0,1,1,0,0.333,0.586,0.714,0,7.088,41.18,0.083,2.8071,79783,211270,9053
257,2016,Meghalaya,Meghalaya_Zone2,north_east,8062859,89726,8383,proper road,43.15,0,1,0,0,0,0.176,0.531,0.61,1,14.901,46.84,0.167,1.3076,35451,68906,1948
258,2016,Meghalaya,Meghalaya_Zone3,north_east,15813173,99720,18448,proper road,36.37,0,0,0,0,0,0.469,0.583,0.601,0,5.0,57.5,0.25,0.4879,11345,17993,202
259,2016,Meghalaya,Meghalaya_Zone4,north_east,8482250,96335,9425,proper road,94.32,1,0,1,0,0,0.269,0.611,0.636,1,5.726,43.67,0.333,1.9494,49705,138619,3444
260,2016,Meghalaya,Meghalaya_Zone5,north_east,11320007,53741,10557,proper road,36.4,0,0,0,0,0,0.378,0.634,0.617,0,5.0,55.12,0.417,0.4511,8298,13081,142
261,2016,Mizoram,Mizoram_Zone1,north_east,3757648,59306,6903,proper road,80.86,1,1,0,0,0,0.34,0.524,0.218,0,23.324,112.63,0.083,2.4857,211320,720623,28506
262,2016,Mizoram,Mizoram_Zone2,north_east,2628797,103881,11785,dirt road,86.32,1,1,1,0,0,0.177,0.621,0.187,1,40.276,97.51,0.167,3.3582,651100,2549269,89859
263,2016,Mizoram,Mizoram_Zone3,north_east,1983958,66888,12816,damaged road,88.96,1,0,0,0,0,0.555,0.657,0.216,0,36.245,112.89,0.25,2.5202,164466,577905,26349
264,2016,Mizoram,Mizoram_Zone4,north_east,2157182,118331,4644,proper road,80.71,0,0,0,0,0,0.366,0.546,0.359,1,60.866,76.87,0.333,0.6753,101880,245711,2079
265,2016,Mizoram,Mizoram_Zone5,north_east,2272277,89841,9721,dirt road,48.73,0,0,0,0,0,0.256,0.603,0.298,0,56.968,101.03,0.417,0.9895,94258,206932,1996
266,2016,Nagaland,Nagaland_Zone1,north_east,6770795,190145,2266,damaged road,42.76,0,0,0,0,1,0.129,0.744,0.715,0,26.104,41.01,0.083,1.6275,100851,199007,6713
267,2016,Nagaland,Nagaland_Zone2,north_east,6883203,147377,1705,proper road,46.05,0,0,1,0,0,0.528,0.654,0.652,1,12.583,41.76,0.167,1.0167,55188,100630,939
268,2016,Nagaland,Nagaland_Zone3,north_east,5988729,266497,1140,dirt road,73.48,1,0,1,0,0,0.054,0.616,0.669,0,66.603,47.7,0.25,2.2238,199614,508808,13910
269,2016,Nagaland,Nagaland_Zone4,north_east,8484775,122543,1622,damaged road,46.65,0,0,0,0,0,0.201,0.633,0.686,1,18.167,37.73,0.333,1.3034,44971,87479,2957
270,2016,Nagaland,Nagaland_Zone5,north_east,8988778,235113,3183,proper road,80.82,1,0,0,0,0,0.265,0.676,0.672,0,18.486,47.25,0.417,1.2918,80496,182226,5493
271,2016,Odisha,Odisha_Zone1,east,23222364,222283,14984,proper road,56.35,0,1,0,0,0,0.172,0.777,0.828,0,13.371,24.71,0.083,1.0316,26084,46580,1198
272,2016,Odisha,Odisha_Zone2,east,21482346,118250,11867,proper road,46.16,0,0,0,0,0,0.277,0.721,0.836,1,6.552,19.67,0.167,0.2544,7547,10662,116
273,2016,Odisha,Odisha_Zone3,east,21331986,196463,13787,proper road,37.8,0,0,0,0,0,0.439,0.704,0.89,0,10.704,15.78,0.25,0.2249,11848,15188,173
274,2016,Odisha,Odisha_Zone4,east,31723468,130612,14500,dirt road,74.05,1,0,0,0,0,0.289,0.714,0.858,1,5.554,17.07,0.333,1.4427,15223,30970,908
275,2016,Odisha,Odisha_Zone5,east,31288310,205091,8293,dirt road,63.22,0,0,0,0,0,0.057,0.68,0.889,0,8.776,16.0,0.417,0.5376,12459,20424,186
276,2016,Punjab,Punjab_Zone1,north,12034598,20126,14347,damaged road,33.07,0,1,1,0,0,0.134,0.673,0.61,0,5.0,56.19,0.083,2.7368,19952,47939,2122
277,2016,Punjab,Punjab_Zone2,north,9128787,27034,13340,proper road,58.64,0,0,0,0,0,0.169,0.611,0.516,1,5.0,58.04,0.167,0.5332,5626,10725,104
278,2016,Punjab,Punjab_Zone3,north,12808547,35269,14524,proper road,46.68,0,1,0,0,0,0.562,0.607,0.55,0,5.0,64.82,0.25,1.3115,9468,19526,520
279,2016,Punjab,Punjab_Zone4,north,7783747,28772,11373,proper road,89.48,0,1,0,0,0,0.246,0.607,0.533,1,5.281,56.08,0.333,1.3234,12420,32231,661
280,2016,Punjab,Punjab_Zone5,north,9175190,34495,19261,proper road,32.31,0,0,1,0,0,0.175,0.578,0.664,0,5.0,48.35,0.417,1.0462,10743,18256,184
281,2016,Rajasthan,Rajasthan_Zone1,central,17350757,289081,6555,proper road,65.0,0,0,0,0,0,0.331,0.489,0.849,0,21.972,21.75,0.083,0.3612,24874,40137,370
282,2016,Rajasthan,Rajasthan_Zone2,central,11511343,143389,5515,proper road,57.13,0,0,1,0,0,0.334,0.556,0.817,1,10.218,22.01,0.167,0.9505,31345,55814,480
283,2016,Rajasthan,Rajasthan_Zone3,central,12275466,224960,3259,proper road,89.11,0,1,0,0,0,0.35,0.55,0.893,0,24.81,15.38,0.25,1.0998,50518,103127,2213
284,2016,Rajasthan,Rajasthan_Zone4,central,14550287,161941,4582,proper road,65.4,0,0,1,0,0,0.356,0.586,0.967,1,13.794,3.99,0.333,0.8304,26125,42770,365
285,2016,Rajasthan,Rajasthan_Zone5,central,18248567,125230,4584,proper road,32.59,0,0,1,0,0,0.19,0.588,0.872,0,5.0,18.44,0.417,0.8957,17275,25230,257
286,2016,Sikkim,Sikkim_Zone1,north_east,18260222,182674,21920,proper road,39.49,0,0,0,0,0,0.179,0.694,0.285,0,11.36,102.95,0.083,0.6535,20217,39363,426
287,2016,Sikkim,Sikkim_Zone2,north_east,16120005,274108,17147,proper road,42.78,0,0,0,0,0,0.21,0.621,0.444,1,22.512,66.68,0.167,0.5786,31536,57026,609
288,2016,Sikkim,Sikkim_Zone3,north_east,10294345,287539,16385,dirt road,31.65,0,1,1,0,0,0.341,0.662,0.324,0,16.215,97.38,0.25,2.3422,132610,338517,8146
289,2016,Sikkim,Sikkim_Zone4,north_east,10053664,292799,9837,proper road,38.01,0,0,0,1,0,0.322,0.703,0.312,1,30.48,82.61,0.333,0.6303,55112,106478,1122
